Date,Time,Open,High,Low,Close,Volume
2011.12.29,0:00,1.29362,1.29641,1.28577,1.29505,75935
2011.12.30,0:00,1.29501,1.29981,1.29039,1.2946,70503
2012.01.02,0:00,1.29443,1.29681,1.29168,1.29338,40489
2012.01.03,0:00,1.29337,1.30762,1.29316,1.30509,82261
2012.01.04,0:00,1.30509,1.30719,1.28974,1.29361,80553
2012.01.05,0:00,1.29359,1.29434,1.27702,1.27904,92272
2012.01.06,0:00,1.27907,1.28121,1.26972,1.27188,78124
2012.01.09,0:00,1.26923,1.27848,1.26661,1.27686,81621
2012.01.10,0:00,1.27682,1.28174,1.27424,1.27708,76875
2012.01.11,0:00,1.27708,1.27893,1.26619,1.27075,83512
2012.01.12,0:00,1.2708,1.28442,1.26994,1.28136,84400
2012.01.13,0:00,1.28135,1.28778,1.26241,1.26754,90368
2012.01.16,0:00,1.26383,1.26873,1.26254,1.265,71891
2012.01.17,0:00,1.26501,1.2808,1.26488,1.27401,88013
2012.01.18,0:00,1.27402,1.28673,1.27337,1.2853,90963
2012.01.19,0:00,1.28529,1.29713,1.2839,1.29666,86901
2012.01.20,0:00,1.29664,1.29854,1.28873,1.29298,76943
2012.01.23,0:00,1.28808,1.30521,1.28807,1.3013,80895
2012.01.24,0:00,1.30131,1.30618,1.29534,1.30303,76125
2012.01.25,0:00,1.30302,1.31199,1.29307,1.30987,82577
2012.01.26,0:00,1.3099,1.31832,1.30896,1.31045,76345
2012.01.27,0:00,1.31044,1.3233,1.3077,1.32189,83190
2012.01.30,0:00,1.32148,1.32206,1.30767,1.31403,80908
2012.01.31,0:00,1.31404,1.32126,1.30427,1.30879,85860
2012.02.01,0:00,1.30881,1.32168,1.30257,1.31698,87590
2012.02.02,0:00,1.31697,1.31959,1.30854,1.31446,83784
2012.02.03,0:00,1.31445,1.31989,1.30657,1.31561,80714
2012.02.06,0:00,1.31211,1.31409,1.30278,1.3123,83160
2012.02.07,0:00,1.31229,1.32692,1.30891,1.32613,88933
2012.02.08,0:00,1.32612,1.32878,1.32207,1.32508,83107
2012.02.09,0:00,1.32507,1.33199,1.32148,1.32847,87966
2012.02.10,0:00,1.32846,1.32901,1.31551,1.31957,83812
2012.02.13,0:00,1.3238,1.32833,1.31685,1.31731,80614
2012.02.14,0:00,1.3173,1.32154,1.308,1.31278,88156
2012.02.15,0:00,1.31277,1.31902,1.30442,1.30592,92272
2012.02.16,0:00,1.30592,1.31572,1.29745,1.31303,91906
2012.02.17,0:00,1.31303,1.31964,1.31148,1.31418,74618
2012.02.20,0:00,1.32026,1.32762,1.31821,1.32332,68031
2012.02.21,0:00,1.3233,1.32922,1.31865,1.3232,89333
2012.02.22,0:00,1.32318,1.32652,1.3211,1.32476,81678
2012.02.23,0:00,1.32476,1.33776,1.32309,1.33738,76951
2012.02.24,0:00,1.33736,1.34856,1.33569,1.34478,72768
2012.02.27,0:00,1.34595,1.34707,1.33662,1.33939,81655
2012.02.28,0:00,1.33938,1.34703,1.33896,1.34583,84016
2012.02.29,0:00,1.34584,1.34851,1.33145,1.33232,87549
2012.03.01,0:00,1.33227,1.33559,1.32825,1.33161,81634
2012.03.02,0:00,1.3316,1.3332,1.31876,1.31979,76894
2012.03.05,0:00,1.31953,1.32394,1.316,1.32158,77212
2012.03.06,0:00,1.32157,1.32252,1.3103,1.31134,81954
2012.03.07,0:00,1.31135,1.31636,1.30961,1.31503,76650
2012.03.08,0:00,1.31503,1.32904,1.31349,1.3276,78295
2012.03.09,0:00,1.32759,1.32766,1.30966,1.31221,74656
2012.03.12,0:00,1.3116,1.31581,1.30786,1.31547,70958
2012.03.13,0:00,1.31547,1.31905,1.30516,1.30816,74602
2012.03.14,0:00,1.30816,1.30901,1.30106,1.30299,71912
2012.03.15,0:00,1.303,1.31184,1.30032,1.30715,75313
2012.03.16,0:00,1.30715,1.31862,1.30484,1.31735,66309
2012.03.19,0:00,1.31797,1.32642,1.31415,1.32345,61594
2012.03.20,0:00,1.32345,1.32512,1.3172,1.3229,66864
2012.03.21,0:00,1.32289,1.3284,1.3178,1.32121,69811
2012.03.22,0:00,1.3212,1.3254,1.31343,1.3198,74565
2012.03.23,0:00,1.31981,1.32916,1.31906,1.3269,68511
2012.03.26,0:00,1.3268,1.33667,1.31919,1.33561,70751
2012.03.27,0:00,1.3356,1.33848,1.33126,1.33181,66203
2012.03.28,0:00,1.3318,1.3372,1.3277,1.33146,71717
2012.03.29,0:00,1.33147,1.33449,1.32518,1.32987,71149
2012.03.30,0:00,1.32988,1.33755,1.32975,1.33408,68332
2012.04.02,0:00,1.33562,1.33801,1.32781,1.33167,67768
2012.04.03,0:00,1.33166,1.3367,1.32128,1.32347,75163
2012.04.04,0:00,1.32346,1.32372,1.31069,1.31393,79404
2012.04.05,0:00,1.31396,1.31636,1.30346,1.30635,70589
2012.04.06,0:00,1.30634,1.31115,1.30506,1.30911,40492
2012.04.09,0:00,1.30961,1.3133,1.3033,1.31088,48960
2012.04.10,0:00,1.31086,1.31436,1.30538,1.30815,79254
2012.04.11,0:00,1.30815,1.31564,1.30659,1.31096,75140
2012.04.12,0:00,1.31095,1.32122,1.31018,1.31864,76970
2012.04.13,0:00,1.31863,1.32001,1.30691,1.30764,72948
2012.04.16,0:00,1.3069,1.31466,1.29945,1.31313,82169
2012.04.17,0:00,1.31314,1.31717,1.30899,1.31271,74122
2012.04.18,0:00,1.31271,1.31402,1.30577,1.31181,75476
2012.04.19,0:00,1.31182,1.31648,1.30697,1.31343,78863
2012.04.20,0:00,1.31343,1.32262,1.31284,1.3217,70194
2012.04.23,0:00,1.3192,1.32098,1.31042,1.31554,68702
2012.04.24,0:00,1.31553,1.32174,1.31445,1.31944,68750
2012.04.25,0:00,1.31945,1.32356,1.3173,1.32224,71999
2012.04.26,0:00,1.32222,1.32623,1.31806,1.31919,70652
2012.04.27,0:00,1.31918,1.32695,1.31572,1.32514,73480
2012.04.30,0:00,1.32408,1.3266,1.32078,1.32417,63196
2012.05.01,0:00,1.32416,1.32828,1.32039,1.32378,50158
2012.05.02,0:00,1.32376,1.32408,1.3123,1.31538,68198
2012.05.03,0:00,1.31539,1.31795,1.30963,1.31513,62750
2012.05.04,0:00,1.31513,1.31775,1.30799,1.30832,62145
2012.05.07,0:00,1.30245,1.3064,1.29546,1.30573,76110
2012.05.08,0:00,1.30574,1.30645,1.29821,1.29985,78330
2012.05.09,0:00,1.29987,1.30053,1.2911,1.2934,85681
2012.05.10,0:00,1.29341,1.29783,1.29244,1.29314,76964
2012.05.11,0:00,1.29313,1.29569,1.29044,1.29162,74604
2012.05.14,0:00,1.28872,1.29038,1.28207,1.28256,71904
2012.05.15,0:00,1.28257,1.28689,1.27215,1.27337,74081
2012.05.16,0:00,1.27336,1.27579,1.26807,1.27158,81596
2012.05.17,0:00,1.27161,1.27488,1.26649,1.26812,78698
2012.05.18,0:00,1.26813,1.27933,1.26417,1.27783,84060
2012.05.21,0:00,1.27767,1.2823,1.27248,1.28069,82078
2012.05.22,0:00,1.28073,1.28168,1.26575,1.26798,81623
2012.05.23,0:00,1.26799,1.26864,1.25449,1.25863,95304
2012.05.24,0:00,1.25864,1.26188,1.25156,1.2536,92714
2012.05.25,0:00,1.25359,1.26015,1.24964,1.25153,80013
2012.05.28,0:00,1.25707,1.26235,1.25244,1.25394,65679
2012.05.29,0:00,1.25393,1.2574,1.24609,1.24864,86677
2012.05.30,0:00,1.24865,1.24932,1.23608,1.23675,91346
2012.05.31,0:00,1.23676,1.24278,1.23362,1.23597,90493
2012.06.01,0:00,1.23594,1.24537,1.22882,1.24325,95563
2012.06.04,0:00,1.24371,1.25087,1.23854,1.24943,81685
2012.06.05,0:00,1.24943,1.25411,1.24099,1.24507,83090
2012.06.06,0:00,1.24507,1.25848,1.24404,1.2577,91707
2012.06.07,0:00,1.2577,1.26243,1.25397,1.25631,89930
2012.06.08,0:00,1.2563,1.25742,1.24352,1.2516,90408
2012.06.11,0:00,1.26478,1.26677,1.24637,1.24653,89699
2012.06.12,0:00,1.24652,1.2528,1.24423,1.25045,89863
2012.06.13,0:00,1.25045,1.26094,1.24733,1.25659,89681
2012.06.14,0:00,1.25657,1.26354,1.25419,1.26281,87455
2012.06.15,0:00,1.2628,1.26643,1.25919,1.26361,80996
2012.06.18,0:00,1.27371,1.27468,1.25569,1.25767,93228
2012.06.19,0:00,1.25766,1.27297,1.25682,1.26877,88455
2012.06.20,0:00,1.26878,1.27418,1.26381,1.26974,88858
2012.06.21,0:00,1.26975,1.27009,1.25317,1.25474,92236
2012.06.22,0:00,1.25475,1.25827,1.25191,1.25677,76327
2012.06.25,0:00,1.25544,1.25575,1.2471,1.25008,72483
2012.06.26,0:00,1.25003,1.25298,1.24419,1.2491,82709
2012.06.27,0:00,1.24911,1.25074,1.24454,1.24686,77962
2012.06.28,0:00,1.24686,1.25236,1.24071,1.24403,87821
2012.06.29,0:00,1.24402,1.26918,1.24331,1.26655,99444
2012.07.02,0:00,1.26696,1.26703,1.2568,1.25846,75159
2012.07.03,0:00,1.25845,1.26257,1.25588,1.26058,72204
2012.07.04,0:00,1.26057,1.26063,1.2508,1.25261,67460
2012.07.05,0:00,1.25262,1.25375,1.23637,1.23901,82763
2012.07.06,0:00,1.23899,1.24008,1.22598,1.22875,79040
2012.07.09,0:00,1.22659,1.2323,1.22557,1.23135,73736
2012.07.10,0:00,1.23135,1.23331,1.22351,1.2251,76793
2012.07.11,0:00,1.22512,1.22957,1.22124,1.22422,76040
2012.07.12,0:00,1.22422,1.22475,1.2167,1.21989,79116
2012.07.13,0:00,1.21988,1.22554,1.21622,1.22485,73513
2012.07.16,0:00,1.22498,1.22889,1.21753,1.22695,66895
2012.07.17,0:00,1.22693,1.23156,1.2189,1.22887,77830
2012.07.18,0:00,1.2289,1.23052,1.22166,1.22802,77057
2012.07.19,0:00,1.22804,1.23214,1.2229,1.22742,81345
2012.07.20,0:00,1.22741,1.22823,1.2144,1.21551,76812
2012.07.23,0:00,1.21217,1.21438,1.20669,1.21153,86146
2012.07.24,0:00,1.21152,1.21368,1.20418,1.20602,85876
2012.07.25,0:00,1.20604,1.21681,1.20529,1.21479,86998
2012.07.26,0:00,1.2148,1.23276,1.21172,1.22788,86590
2012.07.27,0:00,1.22787,1.23889,1.22417,1.23211,88386
2012.07.30,0:00,1.23012,1.23099,1.22251,1.22548,71861
2012.07.31,0:00,1.22548,1.23289,1.22487,1.22989,79110
2012.08.01,0:00,1.22989,1.23357,1.22175,1.22287,75656
2012.08.02,0:00,1.22286,1.24011,1.21337,1.21822,89237
2012.08.03,0:00,1.2182,1.23918,1.21662,1.23848,81209
2012.08.06,0:00,1.23945,1.24422,1.23413,1.2398,76389
2012.08.07,0:00,1.23978,1.24414,1.23756,1.23972,74947
2012.08.08,0:00,1.23972,1.24016,1.23264,1.23645,74782
2012.08.09,0:00,1.23646,1.2386,1.22667,1.23037,77253
2012.08.10,0:00,1.23037,1.23156,1.22409,1.22884,70941
2012.08.13,0:00,1.22864,1.23729,1.22604,1.23322,69132
2012.08.14,0:00,1.23321,1.23849,1.23166,1.23183,70319
2012.08.15,0:00,1.23184,1.23429,1.22636,1.22861,62313
2012.08.16,0:00,1.22861,1.23718,1.22561,1.23558,68593
2012.08.17,0:00,1.23558,1.23814,1.22886,1.23327,65877
2012.08.20,0:00,1.2338,1.23683,1.22948,1.23459,64261
2012.08.21,0:00,1.23459,1.24868,1.23457,1.24701,70292
2012.08.22,0:00,1.24702,1.25367,1.2431,1.25297,74426
2012.08.23,0:00,1.25298,1.25885,1.25232,1.2564,74036
2012.08.24,0:00,1.25639,1.25675,1.24822,1.25109,62139
2012.08.27,0:00,1.25118,1.25349,1.24894,1.24971,44367
2012.08.28,0:00,1.2497,1.25753,1.24647,1.25635,55730
2012.08.29,0:00,1.25633,1.25723,1.25184,1.25305,51809
2012.08.30,0:00,1.25305,1.25632,1.24875,1.25056,53033
2012.08.31,0:00,1.25057,1.2636,1.24929,1.25783,66429
2012.09.03,0:00,1.25803,1.26098,1.25598,1.2587,49267
2012.09.04,0:00,1.25872,1.26267,1.2555,1.25668,61072
2012.09.05,0:00,1.25667,1.26234,1.25012,1.26021,69679
2012.09.06,0:00,1.2602,1.26501,1.25619,1.2632,69894
2012.09.07,0:00,1.26321,1.28165,1.26262,1.28154,68178
2012.09.10,0:00,1.28064,1.2808,1.27543,1.27579,58405
2012.09.11,0:00,1.27578,1.28705,1.27565,1.28507,66822
2012.09.12,0:00,1.28506,1.29358,1.28148,1.28984,72911
2012.09.13,0:00,1.28982,1.30008,1.28564,1.29862,73091
2012.09.14,0:00,1.29862,1.31676,1.29795,1.31286,78937
2012.09.17,0:00,1.31239,1.31706,1.30831,1.31134,68341
2012.09.18,0:00,1.31133,1.31182,1.30288,1.30434,71566
2012.09.19,0:00,1.30433,1.30844,1.29929,1.30455,72339
2012.09.20,0:00,1.30453,1.30584,1.29201,1.29649,77052
2012.09.21,0:00,1.2965,1.30471,1.29553,1.29788,72607
2012.09.24,0:00,1.29789,1.29798,1.28905,1.29304,61714
2012.09.25,0:00,1.29304,1.297,1.28863,1.29036,69256
2012.09.26,0:00,1.29034,1.29122,1.28349,1.28734,67119
2012.09.27,0:00,1.28735,1.29272,1.28293,1.29139,69776
2012.09.28,0:00,1.29139,1.29591,1.28382,1.28595,69494
2012.10.01,0:00,1.28488,1.29382,1.28031,1.2886,64697
2012.10.02,0:00,1.28859,1.29669,1.28797,1.29163,59022
2012.10.03,0:00,1.2916,1.29362,1.28769,1.29085,60404
2012.10.04,0:00,1.29084,1.3031,1.29075,1.30164,65442
2012.10.05,0:00,1.30163,1.30708,1.29934,1.30391,58603
2012.10.08,0:00,1.30231,1.30246,1.29373,1.29665,54356
2012.10.09,0:00,1.29675,1.29902,1.28585,1.28837,60197
2012.10.10,0:00,1.28835,1.29124,1.28352,1.2851,59630
2012.10.11,0:00,1.28511,1.29504,1.28253,1.29298,56964
2012.10.12,0:00,1.29297,1.2991,1.29219,1.29503,54130
2012.10.15,0:00,1.29545,1.29784,1.28908,1.29456,54667
2012.10.16,0:00,1.29459,1.30983,1.29424,1.30977,57973
2012.10.17,0:00,1.30975,1.31384,1.30828,1.31149,60652
2012.10.18,0:00,1.31149,1.3128,1.30553,1.30682,60846
2012.10.19,0:00,1.30679,1.30764,1.30128,1.3023,55507
2012.10.22,0:00,1.30231,1.30824,1.30154,1.30649,55092
2012.10.23,0:00,1.30649,1.30748,1.29515,1.29838,57370
2012.10.24,0:00,1.2984,1.29962,1.29201,1.29698,57655
2012.10.25,0:00,1.297,1.30224,1.29265,1.29416,55774
2012.10.26,0:00,1.29415,1.29556,1.28819,1.29385,51176
2012.10.29,0:00,1.29244,1.29356,1.28846,1.29032,33387
2012.10.30,0:00,1.29031,1.29828,1.28853,1.29662,36516
2012.10.31,0:00,1.2966,1.30199,1.29458,1.29582,50667
2012.11.01,0:00,1.29581,1.2982,1.29243,1.29467,50948
2012.11.02,0:00,1.29466,1.29476,1.28207,1.28333,54714
2012.11.05,0:00,1.28198,1.28418,1.27669,1.27967,55087
2012.11.06,0:00,1.27965,1.2826,1.27632,1.2809,58709
2012.11.07,0:00,1.28091,1.28757,1.27358,1.27705,75756
2012.11.08,0:00,1.27705,1.27754,1.27171,1.27435,63598
2012.11.09,0:00,1.27438,1.27895,1.26895,1.27106,63401
2012.11.12,0:00,1.27154,1.27385,1.2697,1.27069,47903
2012.11.13,0:00,1.27069,1.27261,1.26612,1.27017,61566
2012.11.14,0:00,1.27018,1.27758,1.27015,1.27324,64072
2012.11.15,0:00,1.27326,1.2801,1.27169,1.27801,59959
2012.11.16,0:00,1.27801,1.27837,1.26905,1.27418,58030
2012.11.19,0:00,1.27411,1.28188,1.27396,1.27808,56293
2012.11.20,0:00,1.27806,1.28276,1.27646,1.28134,58817
2012.11.21,0:00,1.28134,1.28324,1.27359,1.28268,60945
2012.11.22,0:00,1.28269,1.28983,1.28269,1.288,52554
2012.11.23,0:00,1.28799,1.29896,1.28677,1.29729,51343
2012.11.26,0:00,1.29731,1.30053,1.29435,1.29934,53832
2012.11.27,0:00,1.29931,1.30077,1.2915,1.29369,61254
2012.11.28,0:00,1.29369,1.29606,1.28796,1.29496,59525
2012.11.29,0:00,1.29499,1.30125,1.29385,1.29765,53841
2012.11.30,0:00,1.29763,1.30267,1.29679,1.29848,58301
2012.12.03,0:00,1.29934,1.30751,1.29882,1.30587,53930
2012.12.04,0:00,1.30584,1.31073,1.30453,1.30935,55870
2012.12.05,0:00,1.30934,1.31253,1.30596,1.30701,54074
2012.12.06,0:00,1.30702,1.30857,1.295,1.29571,57791
2012.12.07,0:00,1.29573,1.29718,1.28769,1.29261,53245
2012.12.10,0:00,1.28992,1.29458,1.28855,1.294,49425
2012.12.11,0:00,1.294,1.3014,1.29283,1.30078,51764
2012.12.12,0:00,1.3008,1.3096,1.29951,1.30698,52652
2012.12.13,0:00,1.307,1.30998,1.30405,1.30745,51954
2012.12.14,0:00,1.30748,1.31727,1.30657,1.31622,52693
2012.12.17,0:00,1.31821,1.31863,1.31437,1.31593,47536
2012.12.18,0:00,1.31594,1.32376,1.31558,1.32235,46291
2012.12.19,0:00,1.32237,1.33076,1.31889,1.31986,56575
2012.12.20,0:00,1.31988,1.32942,1.31988,1.32454,54315
2012.12.21,0:00,1.32461,1.32464,1.3157,1.31867,61536
2012.12.24,0:00,1.3179,1.32326,1.31706,1.3187,32295
2012.12.26,0:00,1.31867,1.32534,1.31826,1.32203,27835
2012.12.27,0:00,1.32204,1.32833,1.32014,1.32342,48235
2012.12.28,0:00,1.32344,1.32562,1.31654,1.32146,45173
2012.12.31,0:00,1.32157,1.32338,1.31716,1.3197,35270
2013.01.01,0:00,1.32036,1.32192,1.31977,1.32053,1372
2013.01.02,0:00,1.32049,1.32992,1.31567,1.31888,83431
2013.01.03,0:00,1.31889,1.31889,1.30246,1.30366,50519
2013.01.04,0:00,1.30364,1.30884,1.29975,1.30677,49252
2013.01.07,0:00,1.30779,1.31276,1.30165,1.31252,48814
2013.01.08,0:00,1.31253,1.31388,1.30569,1.30802,50086
2013.01.09,0:00,1.30804,1.30953,1.30364,1.3054,48758
2013.01.10,0:00,1.30538,1.32789,1.30383,1.32668,53915
2013.01.11,0:00,1.32669,1.33644,1.32481,1.33416,54809
2013.01.14,0:00,1.33621,1.34031,1.33357,1.33765,50048
2013.01.15,0:00,1.33762,1.3393,1.32664,1.32972,57596
2013.01.16,0:00,1.32972,1.33242,1.32564,1.32901,53389
2013.01.17,0:00,1.32905,1.33871,1.32696,1.33743,54847
2013.01.18,0:00,1.33741,1.33979,1.32798,1.33195,53783
2013.01.21,0:00,1.33107,1.33315,1.32991,1.33153,37618
2013.01.22,0:00,1.33149,1.33711,1.32667,1.33213,55080
2013.01.23,0:00,1.3321,1.33538,1.32642,1.33094,47766
2013.01.24,0:00,1.33095,1.33922,1.32859,1.3379,55147
2013.01.25,0:00,1.3379,1.34785,1.335,1.34629,57450
2013.01.28,0:00,1.34598,1.34765,1.34244,1.34447,50182
2013.01.29,0:00,1.34446,1.34963,1.3414,1.34867,53730
2013.01.30,0:00,1.34866,1.35857,1.34816,1.35677,57285
2013.01.31,0:00,1.35676,1.35931,1.35409,1.35869,53997
2013.02.01,0:00,1.35864,1.37106,1.35828,1.36391,63059
2013.02.04,0:00,1.36488,1.36532,1.34985,1.35026,57532
2013.02.05,0:00,1.35024,1.35969,1.34578,1.35816,64106
2013.02.06,0:00,1.35815,1.35953,1.34939,1.35175,58827
2013.02.07,0:00,1.35174,1.35765,1.33705,1.33943,63280
2013.02.08,0:00,1.33945,1.34282,1.33532,1.33614,56801
2013.02.11,0:00,1.33682,1.34265,1.33562,1.34016,50788
2013.02.12,0:00,1.34015,1.34751,1.3364,1.34518,55790
2013.02.13,0:00,1.34519,1.35193,1.3426,1.34484,52945
2013.02.14,0:00,1.34483,1.34546,1.33147,1.33573,57620
2013.02.15,0:00,1.33572,1.33929,1.33062,1.33585,44264
2013.02.18,0:00,1.33484,1.33782,1.33215,1.33515,30012
2013.02.19,0:00,1.33518,1.33954,1.33294,1.33847,34759
2013.02.20,0:00,1.33846,1.34316,1.32709,1.32874,40208
2013.02.21,0:00,1.32872,1.32888,1.31612,1.31916,41856
2013.02.22,0:00,1.31915,1.32443,1.31451,1.31907,36020
2013.02.25,0:00,1.31904,1.33183,1.30487,1.30574,51066
2013.02.26,0:00,1.30575,1.31209,1.3018,1.30645,54147
2013.02.27,0:00,1.30646,1.31465,1.30415,1.31352,47288
2013.02.28,0:00,1.31352,1.31605,1.30527,1.30665,40009
2013.03.01,0:00,1.30664,1.31006,1.29664,1.3018,40339
2013.03.04,0:00,1.30136,1.30304,1.29822,1.30241,15791
2013.03.05,0:00,1.30252,1.30742,1.30122,1.30439,14698
2013.03.06,0:00,1.30438,1.30698,1.29646,1.29765,24480
2013.03.07,0:00,1.29769,1.31181,1.29731,1.31042,47147
2013.03.08,0:00,1.31043,1.31341,1.2955,1.30042,36349
2013.03.11,0:00,1.29892,1.30535,1.29793,1.30344,36100
2013.03.12,0:00,1.30341,1.30742,1.29909,1.30277,47319
2013.03.13,0:00,1.30277,1.30646,1.29228,1.29568,47353
2013.03.14,0:00,1.29568,1.30311,1.2911,1.30124,53318
2013.03.15,0:00,1.30124,1.31069,1.30023,1.30754,49752
2013.03.18,0:00,1.29071,1.29954,1.28817,1.29425,59151
2013.03.19,0:00,1.29423,1.29694,1.28438,1.28578,60018
2013.03.20,0:00,1.28578,1.29776,1.28566,1.2933,52698
2013.03.21,0:00,1.29331,1.29551,1.28799,1.2898,54329
2013.03.22,0:00,1.28981,1.30095,1.2888,1.29867,46496
2013.03.25,0:00,1.29724,1.30479,1.28296,1.28593,56968
2013.03.26,0:00,1.28596,1.28895,1.28286,1.28633,48138
2013.03.27,0:00,1.28632,1.28668,1.27509,1.27785,47393
2013.03.28,0:00,1.27786,1.28443,1.2755,1.28144,44308
2013.03.29,0:00,1.28144,1.28368,1.2793,1.28148,20341
2013.04.01,0:00,1.28112,1.28677,1.2771,1.28435,27123
2013.04.02,0:00,1.28431,1.28775,1.28086,1.28223,41692
2013.04.03,0:00,1.28221,1.28639,1.27898,1.28427,39324
2013.04.04,0:00,1.28427,1.29487,1.27454,1.2933,51315
2013.04.05,0:00,1.2933,1.30397,1.29005,1.29915,48503
2013.04.08,0:00,1.29937,1.30376,1.29683,1.30184,42368
2013.04.09,0:00,1.30184,1.31029,1.30045,1.30812,46641
2013.04.10,0:00,1.30811,1.31214,1.30521,1.30667,41747
2013.04.11,0:00,1.30668,1.3138,1.30431,1.31065,45078
2013.04.12,0:00,1.31065,1.31262,1.30366,1.31082,45202
2013.04.15,0:00,1.31025,1.31094,1.3021,1.30466,55614
2013.04.16,0:00,1.30466,1.32015,1.30275,1.3179,59271
2013.04.17,0:00,1.3179,1.31995,1.30011,1.30355,57926
2013.04.18,0:00,1.30355,1.30961,1.30208,1.30483,55572
2013.04.19,0:00,1.30485,1.31282,1.3047,1.3051,45666
2013.04.22,0:00,1.30691,1.3084,1.3015,1.30615,40931
2013.04.23,0:00,1.30615,1.30831,1.2973,1.30006,49010
2013.04.24,0:00,1.3001,1.3034,1.29547,1.30111,44247
2013.04.25,0:00,1.30111,1.30933,1.29887,1.30088,44906
2013.04.26,0:00,1.3009,1.30475,1.29905,1.30267,49237
2013.04.29,0:00,1.30585,1.31163,1.30318,1.30929,39187
2013.04.30,0:00,1.30929,1.31858,1.3054,1.31664,42819
2013.05.01,0:00,1.31667,1.32427,1.31605,1.31836,38934
2013.05.02,0:00,1.31842,1.32176,1.30376,1.30618,47444
2013.05.03,0:00,1.3062,1.31582,1.30323,1.31131,41708
2013.05.06,0:00,1.3117,1.31406,1.30534,1.30727,29336
2013.05.07,0:00,1.30728,1.31315,1.30677,1.30787,35911
2013.05.08,0:00,1.30787,1.31944,1.30715,1.316,39904
2013.05.09,0:00,1.31592,1.31769,1.30098,1.30441,42809
2013.05.10,0:00,1.30446,1.30506,1.2935,1.29853,52416
2013.05.13,0:00,1.29756,1.29982,1.29415,1.2982,42303
2013.05.14,0:00,1.29817,1.30293,1.29129,1.29313,48751
2013.05.15,0:00,1.29313,1.29424,1.2843,1.28802,47512
2013.05.16,0:00,1.28808,1.29297,1.28463,1.28829,45563
2013.05.17,0:00,1.28835,1.28897,1.27962,1.28363,42041
2013.05.20,0:00,1.28446,1.29006,1.28192,1.28839,37757
2013.05.21,0:00,1.2884,1.29333,1.28413,1.29061,44370
2013.05.22,0:00,1.29055,1.2998,1.28335,1.28529,58656
2013.05.23,0:00,1.28527,1.29564,1.28214,1.29321,71843
2013.05.24,0:00,1.29322,1.29933,1.29043,1.29278,60138
2013.05.27,0:00,1.29363,1.29485,1.29152,1.29335,28748
2013.05.28,0:00,1.29332,1.29496,1.28493,1.28522,57161
2013.05.29,0:00,1.28522,1.29775,1.28378,1.29401,64365
2013.05.30,0:00,1.29398,1.30614,1.29334,1.3044,64443
2013.05.31,0:00,1.30458,1.30593,1.29442,1.29956,63007
2013.06.03,0:00,1.29922,1.31074,1.29555,1.307,57282
2013.06.04,0:00,1.30699,1.31012,1.30426,1.30823,56585
2013.06.05,0:00,1.30821,1.31157,1.30532,1.30923,62130
2013.06.06,0:00,1.30923,1.33045,1.30749,1.32453,65836
2013.06.07,0:00,1.32452,1.32844,1.31915,1.32168,70848
2013.06.10,0:00,1.31917,1.32687,1.31772,1.32566,55336
2013.06.11,0:00,1.32567,1.33171,1.32322,1.33137,67927
2013.06.12,0:00,1.33135,1.33589,1.32656,1.3337,60714
2013.06.13,0:00,1.33369,1.33898,1.32786,1.33756,65265
2013.06.14,0:00,1.33734,1.33734,1.32947,1.33445,56671
2013.06.17,0:00,1.33487,1.33803,1.33184,1.3362,44997
2013.06.18,0:00,1.33623,1.34156,1.33258,1.3394,54596
2013.06.19,0:00,1.33941,1.34158,1.32621,1.32959,53774
2013.06.20,0:00,1.32959,1.33015,1.31612,1.3227,80015
2013.06.21,0:00,1.32268,1.32541,1.30988,1.31209,65213
2013.06.24,0:00,1.31042,1.31438,1.30592,1.31232,66315
2013.06.25,0:00,1.31232,1.31508,1.30651,1.30821,62447
2013.06.26,0:00,1.30822,1.3087,1.29848,1.30067,62387
2013.06.27,0:00,1.30116,1.30545,1.29999,1.30377,48578
2013.06.28,0:00,1.30378,1.31022,1.29911,1.30078,50884
2013.07.01,0:00,1.30144,1.307,1.30052,1.30614,46804
2013.07.02,0:00,1.30614,1.3078,1.29636,1.29816,52956
2013.07.03,0:00,1.29815,1.30314,1.2923,1.30084,56314
2013.07.04,0:00,1.30084,1.30232,1.28831,1.2912,49867
2013.07.05,0:00,1.29114,1.29167,1.28061,1.28291,55417
2013.07.08,0:00,1.28204,1.28819,1.28117,1.28679,46239
2013.07.09,0:00,1.2868,1.28981,1.27553,1.27863,55495
2013.07.10,0:00,1.27862,1.30239,1.27647,1.30235,64933
2013.07.11,0:00,1.30236,1.32066,1.3006,1.30957,86319
2013.07.12,0:00,1.30958,1.31001,1.29992,1.30651,51763
2013.07.15,0:00,1.30664,1.30788,1.29934,1.3066,46547
2013.07.16,0:00,1.3066,1.31742,1.30524,1.31533,53550
2013.07.17,0:00,1.31541,1.31781,1.30831,1.31228,53071
2013.07.18,0:00,1.31228,1.31255,1.30668,1.31113,46091
2013.07.19,0:00,1.31115,1.31539,1.30891,1.31408,43703
2013.07.22,0:00,1.31366,1.32179,1.31358,1.31842,40681
2013.07.23,0:00,1.31839,1.32386,1.31634,1.32232,43274
2013.07.24,0:00,1.32233,1.3256,1.31772,1.31972,48690
2013.07.25,0:00,1.31969,1.32956,1.31655,1.32759,49969
2013.07.26,0:00,1.32758,1.32968,1.32526,1.32765,43923
